entry,aozora_frequency,candidate_readings,sources,evidence_count,final_status,action,reason,resolved_reading,old_uuid,new_uuid,source_path,source_row,target_path
鉉之,5,,,0,suspected_fragment,keep_pending,embedded evidence is insufficient for automatic rejection,,35892abd-7cbc-5582-8f31-c1000b509ed0,,/Users/iktahana/Genji/pending/needs_reading/U+9200-U+92FF/鉉之.json,1,
銓択,6,せんたく,aozora_ruby,1,suspected_fragment,keep_pending,at least one example contains an independent use,,458b5260-f647-5ca9-83a9-923e8a1111ce,,/Users/iktahana/Genji/pending/needs_reading/U+9200-U+92FF/銓択.json,1,
銕,10,かね|くろがね|てつ,aozora_ruby|jmnedict,4,ambiguous,conflict,jmnedict has multiple applicable full-entry readings,,38e6ec03-ed7c-56a1-98d1-d187c47482ba,,/Users/iktahana/Genji/pending/needs_reading/U+9200-U+92FF/銕.json,1,
銕炮,4,てつはう,aozora_ruby,1,suspected_fragment,keep_pending,embedded evidence is insufficient for automatic rejection,,bc3066ee-b319-56d2-915c-07d6926dc04b,,/Users/iktahana/Genji/pending/needs_reading/U+9200-U+92FF/銕炮.json,1,
銕糞,4,かなくそ,aozora_ruby,1,suspected_fragment,keep_pending,embedded evidence is insufficient for automatic rejection,,83024d84-d245-5c0e-ad37-64e842e68d27,,/Users/iktahana/Genji/pending/needs_reading/U+9200-U+92FF/銕糞.json,1,
錏一,4,,,0,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,6bf656cb-551c-5483-8a37-a4f65358fb9f,,/Users/iktahana/Genji/pending/needs_reading/U+9300-U+93FF/錏一.json,1,
錚,11,,,0,suspected_fragment,keep_pending,single-character entries require individual review,,eabf0416-4679-540e-a096-580c217d9c02,,/Users/iktahana/Genji/pending/needs_reading/U+9300-U+93FF/錚.json,1,
錯々,11,せっせ|せつせ,aozora_ruby,4,source_conflict,conflict,sources disagree on the complete-entry reading,,6c89f7a0-6a40-578b-9d47-bc7d05bbb25c,,/Users/iktahana/Genji/pending/needs_reading/U+9300-U+93FF/錯々.json,1,
錺,7,かざ|かざり,aozora_ruby|jmnedict,16,source_conflict,conflict,sources disagree on the complete-entry reading,,fdf53564-14a8-541e-bc51-f225bfe66a87,,/Users/iktahana/Genji/pending/needs_reading/U+9300-U+93FF/錺.json,1,
錺君,4,,,0,unmatched,keep_pending,no accepted complete-entry evidence,,875a1898-8849-50d5-a81c-df8821196c02,,/Users/iktahana/Genji/pending/needs_reading/U+9300-U+93FF/錺君.json,1,
錺徳,6,かざりとく,aozora_ruby,1,single_ruby,keep_pending,ruby occurs in only one distinct Aozora text file,,cb56b029-9e57-5aca-8ffa-ef4111003cf8,,/Users/iktahana/Genji/pending/needs_reading/U+9300-U+93FF/錺徳.json,1,
鍜,5,かじ|きた,aozora_ruby|jmnedict,2,source_conflict,conflict,sources disagree on the complete-entry reading,,cbbeddd0-d5fc-5def-8328-e7851ae87044,,/Users/iktahana/Genji/pending/needs_reading/U+9300-U+93FF/鍜.json,1,
鍮,70,,,0,suspected_fragment,keep_pending,single-character entries require individual review,,38996cd9-8420-5bc0-93ae-06d461fc0d0a,,/Users/iktahana/Genji/pending/needs_reading/U+9300-U+93FF/鍮.json,1,
鎔,41,いかり|いがた|と|とか|とろ,aozora_ruby|jmnedict,28,ambiguous,conflict,jmnedict has multiple applicable full-entry readings,,4d5564d4-d331-5080-b8a4-2c68f801ea62,,/Users/iktahana/Genji/pending/needs_reading/U+9300-U+93FF/鎔.json,1,
鏖,21,みなご|みなごろ|みなごろし,aozora_ruby|jmdict,17,source_conflict,conflict,sources disagree on the complete-entry reading,,620dc53a-bea3-5774-b9be-adef2baa526a,,/Users/iktahana/Genji/pending/needs_reading/U+9300-U+93FF/鏖.json,1,
鏗,5,かた|がちや|だうかう,aozora_ruby,5,source_conflict,conflict,sources disagree on the complete-entry reading,,d439e988-638c-5d4a-a96e-31121afbfa06,,/Users/iktahana/Genji/pending/needs_reading/U+9300-U+93FF/鏗.json,1,
鏘,5,きゅうそう|しょう|りんろうきゅうそう,aozora_ruby,3,source_conflict,conflict,sources disagree on the complete-entry reading,,178f02b6-eba7-5f73-95a1-0502af732c60,,/Users/iktahana/Genji/pending/needs_reading/U+9300-U+93FF/鏘.json,1,
鏤,43,えり|き|きざ|ちり|ちりば|ちりばめ|は|ほ|る|ゑ,aozora_ruby,129,invalid_unicode,keep_pending,a source supplied a reading containing illegal characters,,71607aca-064c-5741-bce4-fe78d95af203,,/Users/iktahana/Genji/pending/needs_reading/U+9300-U+93FF/鏤.json,1,
鏤心,4,,,0,suspected_fragment,keep_pending,at least one example contains an independent use,,3c7921c3-74dc-58c7-a57d-513a69d7f9ad,,/Users/iktahana/Genji/pending/needs_reading/U+9300-U+93FF/鏤心.json,1,
鐫,9,え|えり|せん|ちりば|ほ|ゑ,aozora_ruby,23,source_conflict,conflict,sources disagree on the complete-entry reading,,93c27c42-958c-5eb2-ab8e-10575d405025,,/Users/iktahana/Genji/pending/needs_reading/U+9400-U+94FF/鐫.json,1,
鑼声,6,らせい,aozora_ruby,1,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,5ab7c0fe-7fd3-58a7-bbd7-c82aa906eb72,,/Users/iktahana/Genji/pending/needs_reading/U+9400-U+94FF/鑼声.json,1,
関搆,1,,,0,unmatched,keep_pending,no accepted complete-entry evidence,,68be7084-2577-5f67-8fd4-fabdb6ed5908,,/Users/iktahana/Genji/pending/needs_reading/U+9500-U+95FF/セキ搆.json,1,
関焉,4,,,0,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,30766c30-1449-55bd-8286-ac2ff8ae178a,,/Users/iktahana/Genji/pending/needs_reading/U+9500-U+95FF/セキ焉.json,1,
門々,28,かどかど,aozora_ruby,4,invalid_unicode,keep_pending,a source supplied a reading containing illegal characters,,a3ce900a-c7f8-5eab-96a1-7241766a4f7d,,/Users/iktahana/Genji/pending/needs_reading/U+9500-U+95FF/門々.json,1,
閇,4,,,0,suspected_fragment,keep_pending,single-character entries require individual review,,f2a98457-b0c4-5d70-ab15-d0026c66ec3f,,/Users/iktahana/Genji/pending/needs_reading/U+9500-U+95FF/閇.json,1,
閊,39,つか|つかえ,aozora_ruby,81,source_conflict,conflict,sources disagree on the complete-entry reading,,4d2bac3a-8bd0-58f4-a8f4-decba58e8e56,,/Users/iktahana/Genji/pending/needs_reading/U+9500-U+95FF/閊.json,1,
閙,15,いそが|かいどう|さわ|さわが|とう|ひしめ,aozora_ruby,8,source_conflict,conflict,sources disagree on the complete-entry reading,,6e09a555-ae4f-59e9-bfa8-b3f7ec938307,,/Users/iktahana/Genji/pending/needs_reading/U+9500-U+95FF/閙.json,1,
閼迦,8,あか,aozora_ruby,1,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,69cc4fbf-e63c-52f8-a389-d07e0829d00e,,/Users/iktahana/Genji/pending/needs_reading/U+9500-U+95FF/閼迦.json,1,
闇々,25,あんあん|やみやみ|アンアン,aozora_ruby|jmdict,7,invalid_unicode,keep_pending,a source supplied a reading containing illegal characters,,65388dde-578f-584c-b710-84abff7e298b,,/Users/iktahana/Genji/pending/needs_reading/U+9500-U+95FF/闇々.json,1,
闘中,8,,,0,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,ea6c8626-bc03-511d-bb82-0b42e0cdc4dc,,/Users/iktahana/Genji/pending/needs_reading/U+9500-U+95FF/闘中.json,1,
闘人,8,,,0,unmatched,keep_pending,no accepted complete-entry evidence,,ca8ab854-4c03-5f16-9ab3-a6de5635b575,,/Users/iktahana/Genji/pending/needs_reading/U+9500-U+95FF/闘人.json,1,
闘剣,14,グラジエート,aozora_ruby,1,suspected_fragment,keep_pending,at least one example contains an independent use,,db34f93e-32b4-5762-93bd-52ea42a1637f,,/Users/iktahana/Genji/pending/needs_reading/U+9500-U+95FF/闘剣.json,1,
闘楼,5,,,0,suspected_fragment,keep_pending,embedded evidence is insufficient for automatic rejection,,2f2fa089-ba30-5f71-b818-1a803444bea5,,/Users/iktahana/Genji/pending/needs_reading/U+9500-U+95FF/闘楼.json,1,
闘的,10,,,0,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,adccc1a9-4cf6-57cd-8ece-97ba9aee88ea,,/Users/iktahana/Genji/pending/needs_reading/U+9500-U+95FF/闘的.json,1,
闘祭,4,,,0,suspected_fragment,keep_pending,embedded evidence is insufficient for automatic rejection,,a50a287d-51ec-5ea9-b2fd-8f072c149c45,,/Users/iktahana/Genji/pending/needs_reading/U+9500-U+95FF/闘祭.json,1,
闘者,7,,,0,suspected_fragment,keep_pending,at least one example contains an independent use,,372bf900-5c75-5e89-bc80-a78075dd2975,,/Users/iktahana/Genji/pending/needs_reading/U+9500-U+95FF/闘者.json,1,
闘艇,82,,,0,suspected_fragment,keep_pending,embedded evidence is insufficient for automatic rejection,,4dc64dd8-dc8e-5849-a718-7591130da335,,/Users/iktahana/Genji/pending/needs_reading/U+9500-U+95FF/闘艇.json,1,
闡,12,ひら,aozora_ruby,8,suspected_fragment,keep_pending,single-character entries require individual review,,75ca8004-bad6-5daf-b6e9-8f1e40df7407,,/Users/iktahana/Genji/pending/needs_reading/U+9500-U+95FF/闡.json,1,
闥婆,4,,,0,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,2034507e-6868-5b9f-a2f0-a9e5d76d676b,,/Users/iktahana/Genji/pending/needs_reading/U+9500-U+95FF/闥婆.json,1,
隠勿,1,,,0,unmatched,keep_pending,no accepted complete-entry evidence,,d3c48ddb-4832-5c62-a199-6b8555a27054,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/イン勿.json,1,
隠慝,1,いんとく,aozora_ruby,1,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,c218cac9-458e-5bab-b7d8-760e5972dd08,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/イン慝.json,1,
雑云,1,,,0,unmatched,keep_pending,no accepted complete-entry evidence,,49719bef-87e5-5d85-a558-8ca32b86d64b,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/ザツ云.json,1,
雑咏,16,,,0,suspected_fragment,keep_pending,embedded evidence is insufficient for automatic rejection,,2c61bd8f-810e-50bd-ba87-2f64a9e6810b,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/ザツ咏.json,1,
雑掉,1,,,0,suspected_fragment,keep_pending,embedded evidence is insufficient for automatic rejection,,0d8ab009-d89e-58a5-b8e0-6db65c06ee9a,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/ザツ掉.json,1,
雑而,1,,,0,unmatched,keep_pending,no accepted complete-entry evidence,,f3963b4b-ea19-5160-ac8f-49d491002d87,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/ザツ而.json,1,
阯,14,,,0,suspected_fragment,keep_pending,single-character entries require individual review,,d7312566-eb1f-5bbc-9ef4-6374121285eb,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阯.json,1,
阻道,5,そばみち,aozora_ruby,1,suspected_fragment,keep_pending,at least one example contains an independent use,,8f1c612e-90fb-53cc-8801-cb8ad6cd89fc,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阻道.json,1,
阿上,7,,,0,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,a5e5d7be-e2d7-592d-bac6-455816a2502d,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阿上.json,1,
阿仙,5,おせん,aozora_ruby,1,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,d7768ee6-65a7-5a9e-92c2-0f3c407ea240,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阿仙.json,1,
阿会,11,,,0,suspected_fragment,keep_pending,embedded evidence is insufficient for automatic rejection,,c3e97c40-8454-5364-9dc4-5080eca6fbe7,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阿会.json,1,
阿信,25,,,0,suspected_fragment,keep_pending,at least one example contains an independent use,,a805de59-de37-5416-87af-0fe310ab32f5,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阿信.json,1,
阿具,4,あぐ,jmnedict,1,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,44d83927-de97-5735-afbc-2616f3a917b1,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阿具.json,1,
阿剌,8,,,0,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,1d2a4a5a-3079-5353-ba61-f10da5380def,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阿剌.json,1,
阿加,11,あか,aozora_ruby|jmnedict,2,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,be7f233c-0a6f-5c43-b2ca-d8aeca1faf84,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阿加.json,1,
阿園,65,おその,aozora_ruby,1,suspected_fragment,keep_pending,embedded evidence is insufficient for automatic rejection,,bdd17be0-f802-5c30-b56b-7d83d5b9304b,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阿園.json,1,
阿如,5,,,0,suspected_fragment,keep_pending,embedded evidence is insufficient for automatic rejection,,8bae8906-1825-58d7-85bd-8655f0653bfa,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阿如.json,1,
阿姐,4,あねご,aozora_ruby,1,suspected_fragment,keep_pending,at least one example contains an independent use,,1087229a-e858-51aa-96d2-77e1a157bcc2,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阿姐.json,1,
阿婆,53,あばあ|おっかあ|おばあ|おばば|ばあや,aozora_ruby,5,source_conflict,conflict,sources disagree on the complete-entry reading,,4a0b8817-7995-5694-9e14-79b2c7a78b6a,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阿婆.json,1,
阿宝,45,あほう,aozora_ruby,1,single_ruby,keep_pending,ruby occurs in only one distinct Aozora text file,,252ec702-7952-5086-9c5e-9e9f2f583313,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阿宝.json,1,
阿巌,19,あごん,aozora_ruby,1,single_ruby,keep_pending,ruby occurs in only one distinct Aozora text file,,49ed23fd-c3ac-5cdd-b87e-d31e232323da,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阿巌.json,1,
阿応,6,,,0,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,816d3370-c788-5507-97e0-b0c317f9b9a5,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阿応.json,1,
阿念,13,あねん|おねん,aozora_ruby,3,source_conflict,conflict,sources disagree on the complete-entry reading,,6f4696f1-9bde-50c6-baf3-af0c781693d8,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阿念.json,1,
阿性,5,,,0,suspected_fragment,keep_pending,embedded evidence is insufficient for automatic rejection,,39fc7138-4a59-57ea-847d-80d0ce43395a,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阿性.json,1,
阿拉,8,アラー,aozora_ruby,1,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,9b247ef6-0fe6-58c2-9ff5-1235b51bf0a7,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阿拉.json,1,
阿摩,16,あま,aozora_ruby,5,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,c4eb9bc2-f892-568c-95ae-8b48b7732ae1,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阿摩.json,1,
阿斯,5,,,0,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,8dd19910-bdaf-546c-88b6-c0c19b7cc0fb,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阿斯.json,1,
阿旦,7,アダン,aozora_ruby,2,suspected_fragment,keep_pending,at least one example contains an independent use,,c11b59dc-7e8b-5d62-9bdd-7a73bcf6dfc0,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阿旦.json,1,
阿濃,39,あこぎ,aozora_ruby,1,single_ruby,keep_pending,ruby occurs in only one distinct Aozora text file,,7f3cdc5d-1881-5179-aa85-ff2f9a7f1901,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阿濃.json,1,
阿熊,4,あぐま,jmnedict,1,suspected_fragment,keep_pending,embedded evidence is insufficient for automatic rejection,,fa86320e-5cc6-5d0e-8c4d-bfb2fc8089de,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阿熊.json,1,
阿発,6,,,0,unmatched,keep_pending,no accepted complete-entry evidence,,2158a6cc-47a9-5a8c-8e8c-d009ab28d1ea,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阿発.json,1,
阿米,6,およね,aozora_ruby,1,suspected_fragment,keep_pending,at least one example contains an independent use,,4ce6e547-840d-52b7-bcbd-123e6cc8c5f5,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阿米.json,1,
阿繊,30,あせん,aozora_ruby,1,single_ruby,keep_pending,ruby occurs in only one distinct Aozora text file,,573ce033-1ed2-541e-bc62-6b1fb62f981d,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阿繊.json,1,
阿義,4,あぎ,aozora_ruby,1,single_ruby,keep_pending,ruby occurs in only one distinct Aozora text file,,44889b80-7a51-5046-8938-662f7e8b3e3f,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阿義.json,1,
阿芳,15,およし,aozora_ruby,1,single_ruby,keep_pending,ruby occurs in only one distinct Aozora text file,,b11686d8-fa47-58f1-836e-e0fe8b87296d,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阿芳.json,1,
阿行,11,あぎょう,jmdict,1,suspected_fragment,keep_pending,at least one example contains an independent use,,921e10bf-480c-58b6-9a2e-9a28c6dac4bd,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阿行.json,1,
阿豆,4,あづ,aozora_ruby,1,single_ruby,keep_pending,ruby occurs in only one distinct Aozora text file,,73de5015-9910-5248-a213-deec9b79922b,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阿豆.json,1,
阿輩台,1,,,0,suspected_fragment,keep_pending,embedded evidence is insufficient for automatic rejection,,5c622c8c-1210-5066-9ba3-dc479ba5fbcb,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阿輩ダイ.json,1,
阿遅,6,,,0,suspected_fragment,keep_pending,at least one example contains an independent use,,ee42de96-408c-571d-aa9f-15189dd75e00,,/Users/iktahana/Genji/pending/needs_reading/U+9600-U+96FF/阿遅.json,1,
